M,d,A_star,rho_star
4,4.285981735159817,3.0624316016402675,0.7656079004100669
4,4.308767123287671,3.0706941411817863,0.7676735352954466
4,4.331552511415525,3.078787454047137,0.7696968635117842
4,4.3543378995433795,3.086717244610264,0.771679311152566
4,4.377123287671233,3.094488943655019,0.7736222359137548
4,4.399908675799087,3.1021077255572327,0.7755269313893082
4,4.42269406392694,3.10957852413224,0.77739463103306
4,4.445479452054794,3.1169060472709043,0.7792265118177261
4,4.468264840182648,3.124094790474123,0.7810236976185307
4,4.4910502283105025,3.1311490493842786,0.7827872623460697
4,4.513835616438357,3.1380729314019584,0.7845182328504896
4,4.53662100456621,3.1448703664672633,0.7862175916168158
4,4.559406392694064,3.1515451170771382,0.7878862792692846
4,4.582191780821917,3.1581007876030602,0.7895251969007651
4,4.604977168949771,3.164540832967185,0.7911352082417963
4,4.6277625570776255,3.1708685667294927,0.7927171416823732
4,4.65054794520548,3.1770871686334767,0.7942717921583692
4,4.673333333333334,3.1831996916535115,0.7957999229133779
4,4.696118721461187,3.1892090685830423,0.7973022671457606
4,4.718904109589041,3.1951181181992143,0.7987795295498036
4,4.741689497716894,3.200929551036324,0.800232387759081
4,4.7644748858447485,3.206645974797664,0.801661493699416
4,4.787260273972603,3.212269899432693,0.8030674748581732
4,4.810045662100457,3.217803741904198,0.8044509354760495
4,4.832831050228311,3.2232498306679624,0.8058124576669906
4,4.855616438356164,3.228610409885597,0.8071526024713993
4,4.878401826484018,3.233887643389455,0.8084719108473637
4,4.9011872146118725,3.2390836184170104,0.8097709046042526
4,4.923972602739726,3.2442003491306632,0.8110500872826658
4,4.94675799086758,3.2492397799376453,0.8123099449844113
4,4.969543378995434,3.2542037886235677,0.8135509471558919
4,4.992328767123288,3.259094189312055,0.8147735473280138
4,5.015114155251141,3.263912735261969,0.8159781838154923
4,5.0378995433789955,3.2686611215128405,0.8171652803782101
4,5.060684931506849,3.2733409873883175,0.8183352468470794
4,5.083470319634703,3.2779539188667135,0.8194884797166784
4,5.106255707762557,3.282501450827055,0.8206253627067638
4,5.129041095890411,3.286985069178416,0.821746267294604
4,5.151826484018265,3.291406212879776,0.822851553219944
4,5.174611872146119,3.2957662758570954,0.8239415689642738
4,5.197397260273973,3.300066608823838,0.8250166522059595
4,5.220182648401826,3.304308521010744,0.826077130252686
4,5.24296803652968,3.308493281810236,0.827123320452559
4,5.265753424657534,3.312622122340466,0.8281555305851165
4,5.288538812785388,3.3166962369337076,0.8291740592334269
4,5.311324200913242,3.320716784553419,0.8301791961383548
4,5.3341095890410966,3.3246848901440775,0.8311712225360194
4,5.35689497716895,3.328601645917562,0.8321504114793905
4,5.379680365296804,3.3324681125796496,0.8331170281449124
4,5.402465753424657,3.336285320499944,0.834071330124986
4,5.425251141552511,3.340054270828329,0.8350135677070822
4,5.4480365296803654,3.343775936560881,0.8359439841402202
4,5.47082191780822,3.3474512635579385,0.8368628158894846
4,5.493607305936074,3.3510811715169124,0.8377702928792281
4,5.516392694063927,3.3546665549022032,0.8386666387255508
4,5.539178082191781,3.3582082838345,0.839552070958625
4,5.561963470319634,3.36170720494156,0.84042680123539
4,5.5847488584474885,3.3651641421724583,0.8412910355431146
4,5.607534246575343,3.3685798975771717,0.8421449743942929
4,5.630319634703197,3.371955252053259,0.8429888130133147
4,5.653105022831051,3.375290966061279,0.8438227415153198
4,5.675890410958904,3.378587780310515,0.8446469450776287
4,5.698675799086758,3.3818464164164626,0.8454616041041156
4,5.7214611872146115,3.3850675775314696,0.8462668943828674
4,5.744246575342466,3.3882519489498284,0.8470629872374571
4,5.76703196347032,3.391400198688551,0.8478500496721377
4,5.789817351598174,3.394512978044991,0.8486282445112477
4,5.812602739726028,3.3975909221324123,0.8493977305331031
4,5.835388127853881,3.4006346503945277,0.8501586625986319
4,5.858173515981735,3.40364476710001,0.8509111917750025
4,5.880958904109589,3.406621861817881,0.8516554654544702
4,5.903744292237443,3.409566509874675,0.8523916274686687
4,5.926529680365297,3.4124792727941857,0.8531198181985464
4,5.949315068493151,3.4153606987206153,0.8538401746801538
4,5.972100456621005,3.41821132282583,0.8545528307064575
4,5.994885844748858,3.421031667701472,0.855257916925368
4,6.017671232876713,3.4238222437365615,0.8559555609341404
4,6.040456621004566,3.4265835494812555,0.8566458873703139
4,6.06324200913242,3.4293160719973352,0.8573290179993338
4,6.086027397260274,3.432020287196031,0.8580050717990078
4,6.108812785388128,3.434696660163695,0.8586741650409238
4,6.131598173515982,3.437345645475863,0.8593364113689658
4,6.154383561643836,3.4399676875001894,0.8599919218750474
4,6.17716894977169,3.4425632206887133,0.8606408051721783
4,6.199954337899543,3.44513266985992,0.86128316746498
4,6.222739726027397,3.4476764504710053,0.8619191126177513
4,6.245525114155251,3.45019496888075,0.8625487422201875
4,6.268310502283105,3.4526886226033913,0.8631721556508478
4,6.2910958904109595,3.4551578005538555,0.8637894501384639
4,6.313881278538813,3.4576028832846966,0.8644007208211741
4,6.336666666666667,3.4600242432150785,0.8650060608037696
4,6.35945205479452,3.4624222448521134,0.8656055612130283
4,6.382237442922374,3.4647972450048594,0.8661993112512149
4,6.405022831050228,3.4671495929912695,0.8667873982478174
4,6.4278082191780825,3.4694796308383564,0.8673699077095891
4,6.450593607305937,3.471787693475853,0.8679469233689633
4,6.47337899543379,3.4740741089236025,0.8685185272309006
4,6.496164383561644,3.4763391984729246,0.8690847996182312
4,6.518949771689497,3.4785832768621923,0.8696458192155481
4,6.541735159817351,3.48080665244683,0.8702016631117075
4,6.564520547945206,3.4830096273639457,0.8707524068409864
4,6.58730593607306,3.4851924976917963,0.8712981244229491
4,6.610091324200914,3.487355553604283,0.8718388884010707
4,6.632876712328768,3.4894990795206517,0.8723747698801629
4,6.655662100456621,3.4916233542505792,0.8729058385626448
4,6.6784474885844745,3.493728651134815,0.8734321627837037
4,6.701232876712329,3.495815238181536,0.873953809545384
4,6.724018264840183,3.4978833781985657,0.8744708445496414
4,6.746803652968037,3.4999333289216175,0.8749833322304044
4,6.769589041095891,3.501965343138688,0.875491335784672
4,6.792374429223745,3.503979668810751,0.8759949172026877
4,6.815159817351598,3.5059765491888735,0.8764941372972184
4,6.8379452054794525,3.507956222927876,0.876989055731969
4,6.860730593607306,3.5099189241966724,0.8774797310491681
4,6.88351598173516,3.5118648827853858,0.8779662206963464
4,6.906301369863014,3.513794324209364,0.878448581052341
4,6.929086757990868,3.5157074698101947,0.8789268674525487
4,6.951872146118722,3.517604536853823,0.8794011342134558
4,6.9746575342465755,3.5194857386258755,0.8798714346564689
4,6.99744292237443,3.52135128452427,0.8803378211310675
4,7.020228310502283,3.523201380149224,0.880800345037306
4,7.043013698630137,3.525036227390722,0.8812590568476805
4,7.065799086757991,3.526856024513553,0.8817140061283882
4,7.088584474885845,3.528660966239973,0.8821652415599932
4,7.1113698630136986,3.5304512438300915,0.8826128109575229
4,7.134155251141553,3.5322270451600404,0.8830567612900101
4,7.156940639269407,3.5339885547980066,0.8834971386995016
4,7.179726027397261,3.5357359540781914,0.8839339885195479
4,7.202511415525114,3.5374694211727715,0.8843673552931929
4,7.225296803652968,3.53918913116191,0.8847972827904775
4,7.2480821917808225,3.5408952561019,0.885223814025475
4,7.270867579908676,3.5425879650914807,0.8856469912728702
4,7.29365296803653,3.5442674243363936,0.8860668560840984
4,7.316438356164384,3.5459337972122347,0.8864834493030587
4,7.339223744292238,3.54758724432565,0.8868968110814125
4,7.362009132420091,3.549227923573925,0.8873069808934813
4,7.3847945205479455,3.5508559902030323,0.8877139975507581
4,7.4075799086758,3.5524715968641583,0.8881178992160396
4,7.430365296803653,3.5540748936687825,0.8885187234171956
4,7.453150684931507,3.5556660282423356,0.8889165070605839
4,7.475936073059361,3.557245145776484,0.889311286444121
4,7.498721461187215,3.55881238908009,0.8897030972700225
4,7.5215068493150685,3.5603678986288703,0.8900919746572176
4,7.544292237442923,3.5619118126138107,0.8904779531534527
4,7.567077625570777,3.5634442669883586,0.8908610667470896
4,7.58986301369863,3.564965395514439,0.8912413488786097
4,7.612648401826484,3.5664753298073237,0.8916188324518309
4,7.635433789954338,3.5679741993793903,0.8919935498448476
4,7.658219178082192,3.5694621316827986,0.8923655329206996
4,7.681004566210046,3.5709392521511223,0.8927348130377806
4,7.7037899543379,3.572405684239961,0.8931014210599902
4,7.726575342465754,3.5738615494665633,0.8934653873666408
4,7.749360730593608,3.5753069674484896,0.8938267418621224
4,7.772146118721461,3.5767420559413448,0.8941855139853362
4,7.7949315068493155,3.578166930875596,0.894541732718899
4,7.81771689497717,3.5795817063925215,0.8948954265981304
4,7.840502283105023,3.580986494879292,0.895246623719823
4,7.863287671232877,3.5823814070032247,0.8955953517508062
4,7.886073059360731,3.5837665517452306,0.8959416379363077
4,7.908858447488585,3.585142036432468,0.896285509108117
4,7.9316438356164385,3.5865079667702373,0.8966269916925593
4,7.954429223744293,3.5878644468731284,0.8969661117182821
4,7.977214611872147,3.5892115792954464,0.8973028948238616
4,8.0,3.5905494650609313,0.8976373662652328
8,3.01,3.8040542253223992,0.4755067781652999
8,3.0327853881278535,4.433574166219481,0.5541967707774351
8,3.0555707762557076,4.780549955098848,0.597568744387356
8,3.0783561643835613,5.0230388641387105,0.6278798580173388
8,3.1011415525114154,5.209376176699299,0.6511720220874124
8,3.123926940639269,5.3603215210773545,0.6700401901346693
8,3.1467123287671233,5.486830396458109,0.6858537995572637
8,3.169497716894977,5.595431037097056,0.699428879637132
8,3.192283105022831,5.690341565377271,0.7112926956721589
8,3.2150684931506848,5.774450444712559,0.7218063055890699
8,3.2378538812785385,5.849824212881805,0.7312280266102257
8,3.2606392694063926,5.917992953241376,0.739749119155172
8,3.2834246575342463,5.98012128338629,0.7475151604232863
8,3.3062100456621004,6.03711605279301,0.7546395065991263
8,3.328995433789954,6.089697012006033,0.7612121265007541
8,3.3517808219178082,6.138444789408165,0.7673055986760207
8,3.374566210045662,6.183834411786699,0.7729793014733374
8,3.3973515981735156,6.226259307906154,0.7782824134882692
8,3.4201369863013698,6.266048867319929,0.7832561084149912
8,3.4429223744292234,6.303481526529067,0.7879351908161334
8,3.4657077625570776,6.338794683638662,0.7923493354548328
8,3.4884931506849313,6.372192320951941,0.7965240401189926
8,3.5112785388127854,6.403850942762886,0.8004813678453607
8,3.534063926940639,6.433924255750979,0.8042405319688724
8,3.556849315068493,6.462546897998371,0.8078183622497964
8,3.579634703196347,6.48983743916165,0.8112296798952062
8,3.602420091324201,6.515900815912362,0.8144876019890452
8,3.6252054794520547,6.540830325241716,0.8176037906552145
8,3.6479908675799084,6.564709268293063,0.8205886585366329
8,3.6707762557077626,6.587612315523566,0.8234515394404458
8,3.6935616438356162,6.609606647834777,0.8262008309793472
8,3.71634703196347,6.630752916231121,0.8288441145288902
8,3.739132420091324,6.651106053441301,0.8313882566801626
8,3.761917808219178,6.670715963980635,0.8338394954975794
8,3.784703196347032,6.689628113780196,0.8362035142225245
8,3.8074885844748856,6.707884036356463,0.8384855045445578
8,3.8302739726027397,6.725521769249048,0.840690221156131
8,3.8530593607305934,6.7425762318973,0.8428220289871625
8,3.875844748858447,6.759079554099107,0.8448849442623884
8,3.8986301369863012,6.7750613625768334,0.8468826703221042
8,3.9214155251141554,6.790549031875662,0.8488186289844577
8,3.944200913242009,6.805567904769733,0.8506959880962166
8,3.9669863013698627,6.8201414864988585,0.8525176858123573
8,3.989771689497717,6.834291616462282,0.8542864520577852
8,4.012557077625571,6.848038620424878,0.8560048275531098
8,4.035342465753424,6.861401445820207,0.8576751807275259
8,4.058127853881278,6.874397782344933,0.8592997227931166
8,4.0809132420091325,6.887044169714816,0.860880521214352
8,4.103698630136986,6.899356094181758,0.8624195117727198
8,4.12648401826484,6.911348075184325,0.8639185093980406
8,4.149269406392694,6.923033743313184,0.865379217914148
8,4.172054794520548,6.934425910611628,0.8668032388264535
8,4.194840182648402,6.9455366340946565,0.8681920792618321
8,4.2176255707762556,6.956377273253903,0.8695471591567379
8,4.24041095890411,6.9669585422165845,0.8708698177770731
8,4.263196347031963,6.977290557141907,0.8721613196427384
8,4.285981735159817,6.987382879365613,0.8734228599207017
8,4.308767123287671,6.9972445547407744,0.8746555693425968
8,4.331552511415525,7.006884149568952,0.875860518696119
8,4.3543378995433795,7.016309783469178,0.8770387229336473
8,4.377123287671233,7.02552915949164,0.878191144936455
8,4.399908675799087,7.034549591747855,0.8793186989684819
8,4.42269406392694,7.043378030798343,0.8804222538497929
8,4.445479452054794,7.0520210870120845,0.8815026358765106
8,4.468264840182648,7.060485052088587,0.8825606315110733
8,4.4910502283105025,7.068775918912791,0.8835969898640988
8,4.513835616438357,7.07689939989499,0.8846124249868738
8,4.53662100456621,7.084860943932041,0.8856076179915051
8,4.559406392694064,7.092665752112017,0.8865832190140022
8,4.582191780821917,7.1003187922721285,0.8875398490340161
8,4.604977168949771,7.107824812508635,0.8884781015635794
8,4.6277625570776255,7.115188353727813,0.8893985442159766
8,4.65054794520548,7.1224137613182545,0.8903017201647818
8,4.673333333333334,7.129505196017155,0.8911881495021444
8,4.696118721461187,7.136466644036274,0.8920583305045342
8,4.718904109589041,7.143301926507125,0.8929127408133907
8,4.741689497716894,7.150014708299491,0.8937518385374363
8,4.7644748858447485,7.156608506262328,0.894576063282791
8,4.787260273972603,7.163086696931824,0.895385837116478
8,4.810045662100457,7.169452523747259,0.8961815654684073
8,4.832831050228311,7.175709103811874,0.8969636379764843
8,4.855616438356164,7.1818594342326225,0.8977324292790778
8,4.878401826484018,7.187906398069839,0.8984882997587299
8,4.9011872146118725,7.193852769925189,0.8992315962406486
8,4.923972602739726,7.199701221193926,0.8999626526492408
8,4.94675799086758,7.2054543250052925,0.9006817906256616
8,4.969543378995434,7.211114560872964,0.9013893201091205
8,4.992328767123288,7.2166843190757,0.9020855398844625
8,5.015114155251141,7.222165904786676,0.9027707380983345
8,5.0378995433789955,7.22756154196859,0.9034451927460737
8,5.060684931506849,7.232873377050245,0.9041091721312806
8,5.083470319634703,7.238103482399146,0.9047629352998933
8,5.106255707762557,7.243253859603459,0.9054067324504323
8,5.129041095890411,7.248326442575764,0.9060408053219705
8,5.151826484018265,7.253323100490029,0.9066653875612536
8,5.174611872146119,7.2582456405624285,0.9072807050703036
8,5.197397260273973,7.263095810685827,0.9078869763357283
8,5.220182648401826,7.267875301927041,0.9084844127408801
8,5.24296803652968,7.272585750895354,0.9090732188619193
8,5.265753424657534,7.277228741990133,0.9096535927487667
8,5.288538812785388,7.28180580953485,0.9102257261918563
8,5.311324200913242,7.28631843980432,0.91078980497554
8,5.3341095890410966,7.290768072951468,0.9113460091189335
8,5.35689497716895,7.29515610483953,0.9118945131049413
8,5.379680365296804,7.2994838887851765,0.9124354860981471
8,5.402465753424657,7.303752737217691,0.9129690921522113
8,5.425251141552511,7.307963923258988,0.9134954904073735
8,5.4480365296803654,7.312118682228951,0.9140148352786188
8,5.47082191780822,7.316218213080241,0.9145272766350301
8,5.493607305936074,7.320263679766539,0.9150329599708174
8,5.516392694063927,7.32425621254782,0.9155320265684775
8,5.539178082191781,7.328196909236142,0.9160246136545177
8,5.561963470319634,7.332086836385112,0.916510854548139
8,5.5847488584474885,7.335927030426092,0.9169908788032615
8,5.607534246575343,7.339718498753921,0.9174648123442402
8,5.630319634703197,7.343462220764851,0.9179327775956063
8,5.653105022831051,7.347159148849144,0.918394893606143
8,5.675890410958904,7.350810209340721,0.9188512761675901
8,5.698675799086758,7.354416303426016,0.919302037928252
8,5.7214611872146115,7.357978308014144,0.919747288501768
8,5.744246575342466,7.361497076570314,0.9201871345712892
8,5.76703196347032,7.364973439914331,0.9206216799892913
8,5.789817351598174,7.368408206985913,0.9210510258732392
8,5.812602739726028,7.371802165578461,0.9214752706973076
8,5.835388127853881,7.375156083042808,0.921894510380351
8,5.858173515981735,7.3784707069624185,0.9223088383703023
8,5.880958904109589,7.381746765801398,0.9227183457251747
8,5.903744292237443,7.384984969526599,0.9231231211908248
8,5.926529680365297,7.388186010205069,0.9235232512756336
8,5.949315068493151,7.391350562577975,0.9239188203222469
8,5.972100456621005,7.394479284612121,0.9243099105765151
8,5.994885844748858,7.397572818030069,0.9246966022537586
8,6.017671232876713,7.400631788819867,0.9250789736024834
8,6.040456621004566,7.403656807725299,0.9254571009656624
8,6.06324200913242,7.4066484707175375,0.9258310588396922
8,6.086027397260274,7.40960735944904,0.92620091993113
8,6.108812785388128,7.412534041690467,0.9265667552113084
8,6.131598173515982,7.415429071751388,0.9269286339689236
8,6.154383561643836,7.418292990885468,0.9272866238606835
8,6.17716894977169,7.4211263276808275,0.9276407909601034
8,6.199954337899543,7.4239295984362075,0.9279911998045259
8,6.222739726027397,7.426703307523551,0.9283379134404439
8,6.245525114155251,7.429447947737584,0.928680993467198
8,6.268310502283105,7.432164000632934,0.9290205000791167
8,6.2910958904109595,7.434851936849335,0.9293564921061669
8,6.313881278538813,7.437512216425386,0.9296890270531732
8,6.336666666666667,7.440145289101369,0.9300181611376711
8,6.35945205479452,7.442751594611541,0.9303439493264426
8,6.382237442922374,7.445331562966376,0.930666445370797
8,6.405022831050228,7.447885614725124,0.9309857018406404
8,6.4278082191780825,7.4504141612591015,0.9313017701573877
8,6.450593607305937,7.452917605006085,0.9316147006257606
8,6.47337899543379,7.455396339716143,0.9319245424645178
8,6.496164383561644,7.457850750689281,0.9322313438361601
8,6.518949771689497,7.460281215005183,0.9325351518756478
8,6.541735159817351,7.4626881017453846,0.9328360127181731
8,6.564520547945206,7.465071772208162,0.9331339715260203
8,6.58730593607306,7.4674325801164265,0.9334290725145533
8,6.610091324200914,7.469770871818876,0.9337213589773595
8,6.632876712328768,7.472086986484683,0.9340108733105854
8,6.655662100456621,7.474381256291945,0.9342976570364931
8,6.6784474885844745,7.476654006610148,0.9345817508262685
8,6.701232876712329,7.478905556176853,0.9348631945221066
8,6.724018264840183,7.481136217268834,0.9351420271586043
8,6.746803652968037,7.483346295867861,0.9354182869834826
8,6.769589041095891,7.485536091821339,0.9356920114776673
8,6.792374429223745,7.487705898997975,0.9359632373747468
8,6.815159817351598,7.489856005438665,0.9362320006798331
8,6.8379452054794525,7.491986693502777,0.9364983366878471
8,6.860730593607306,7.494098240009974,0.9367622800012467
8,6.88351598173516,7.496190916377775,0.9370238645472219
8,6.906301369863014,7.49826498875496,0.93728312359437
8,6.929086757990868,7.500320718151006,0.9375400897688757
8,6.951872146118722,7.50235836056166,0.9377947950702075
8,6.9746575342465755,7.504378167090817,0.9380472708863521
8,6.99744292237443,7.506380384068803,0.9382975480086003
8,7.020228310502283,7.508365253167203,0.9385456566459004
8,7.043013698630137,7.510333011510347,0.9387916264387933
8,7.065799086757991,7.5122838917835715,0.9390354864729464
8,7.088584474885845,7.514218122338368,0.939277265292296
8,7.1113698630136986,7.5161359272945125,0.9395169909118141
8,7.134155251141553,7.51803752663929,0.9397546908299113
8,7.156940639269407,7.5199231363239125,0.9399903920404891
8,7.179726027397261,7.521792968357207,0.9402241210446509
8,7.202511415525114,7.523647230896687,0.9404559038620859
8,7.225296803652968,7.52548612833707,0.9406857660421337
8,7.2480821917808225,7.527309861396349,0.9409137326745436
8,7.270867579908676,7.529118627199475,0.9411398283999344
8,7.29365296803653,7.530912619359751,0.9413640774199689
8,7.316438356164384,7.532692028057981,0.9415865035072476
8,7.339223744292238,7.534457040119482,0.9418071300149352
8,7.362009132420091,7.536207839088999,0.9420259798861249
8,7.3847945205479455,7.537944605303603,0.9422430756629504
8,7.4075799086758,7.539667515963634,0.9424584394954543
8,7.430365296803653,7.541376745201748,0.9426720931502185
8,7.453150684931507,7.543072464150126,0.9428840580187657
8,7.475936073059361,7.544754841005914,0.9430943551257392
8,7.498721461187215,7.546424041094929,0.9433030051368662
8,7.5215068493150685,7.548080226933706,0.9435100283667133
8,7.544292237442923,7.549723558289916,0.9437154447862395
8,7.567077625570777,7.5513541922412255,0.9439192740301532
8,7.58986301369863,7.552972283232631,0.9441215354040788
8,7.612648401826484,7.554577983132314,0.9443222478915393
8,7.635433789954338,7.556171441286073,0.9445214301607592
8,7.658219178082192,7.557752804570365,0.9447191005712956
8,7.681004566210046,7.559322217443997,0.9449152771804996
8,7.7037899543379,7.560879821998522,0.9451099777498152
8,7.726575342465754,7.562425758007354,0.9453032197509192
8,7.749360730593608,7.563960162973664,0.945495020371708
8,7.772146118721461,7.565483172177077,0.9456853965221347
8,7.7949315068493155,7.566994918719216,0.945874364839902
8,7.81771689497717,7.568495533568102,0.9460619416960128
8,7.840502283105023,7.569985145601493,0.9462481432001866
8,7.863287671232877,7.571463881649131,0.9464329852061414
8,7.886073059360731,7.572931866533977,0.9466164833167471
8,7.908858447488585,7.574389223112435,0.9467986528890544
8,7.9316438356164385,7.575836072313613,0.9469795090392016
8,7.954429223744293,7.577272533177621,0.9471590666472026
8,7.977214611872147,7.578698722892978,0.9473373403616222
8,8.0,7.580114756833092,0.9475143446041365
